HTS Number,Country,District,Year,Quantity Description,Measure,Unit,Month,Value
730630,India,"Detroit, MI",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,August,"4,030"
730630,India,"Detroit, MI",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,September,0
730630,India,"Detroit, MI",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,October,0
730630,India,"Detroit, MI",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,November,355
730630,India,"Detroit, MI",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,December,0
730630,India,"Great Falls, MT",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,January,0
730630,India,"Great Falls, MT",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,February,0
730630,India,"Great Falls, MT",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,March,0
730630,India,"Great Falls, MT",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,April,0
730630,India,"Great Falls, MT",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,May,0
730630,India,"Great Falls, MT",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,June,0
730630,India,"Great Falls, MT",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,July,0
730630,India,"Great Falls, MT",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,August,"26,600"
730630,India,"Great Falls, MT",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,September,0
730630,India,"Great Falls, MT",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,October,"25,820"
730630,India,"Great Falls, MT",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,November,0
730630,India,"Great Falls, MT",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,December,0
730630,India,"Honolulu, HI",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,January,0
730630,India,"Honolulu, HI",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,February,0
730630,India,"Honolulu, HI",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,March,0
730630,India,"Honolulu, HI",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,April,0
730630,India,"Honolulu, HI",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,May,0
730630,India,"Honolulu, HI",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,June,0
730630,India,"Honolulu, HI",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,July,0
730630,India,"Honolulu, HI",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,August,"54,550"
730630,India,"Honolulu, HI",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,September,0
730630,India,"Honolulu, HI",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,October,0
730630,India,"Honolulu, HI",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,November,0
730630,India,"Honolulu, HI",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,December,0
730630,India,"Houston-Galveston, TX",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,January,"16,673"
730630,India,"Houston-Galveston, TX",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,February,"205,979"
730630,India,"Houston-Galveston, TX",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,March,"50,127"
730630,India,"Houston-Galveston, TX",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,April,"51,295"
730630,India,"Houston-Galveston, TX",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,May,"77,249"
730630,India,"Houston-Galveston, TX",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,June,"949,110"
730630,India,"Houston-Galveston, TX",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,July,"580,023"
730630,India,"Houston-Galveston, TX",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,August,"597,205"
730630,India,"Houston-Galveston, TX",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,September,"757,111"
730630,India,"Houston-Galveston, TX",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,October,"385,138"
730630,India,"Houston-Galveston, TX",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,November,"100,100"
730630,India,"Houston-Galveston, TX",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,December,"972,360"
730630,India,"Laredo, TX",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,January,"6,086"
730630,India,"Laredo, TX",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,February,"1,589"
730630,India,"Laredo, TX",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,March,843
730630,India,"Laredo, TX",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,April,0
730630,India,"Laredo, TX",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,May,0
730630,India,"Laredo, TX",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,June,"3,562"
730630,India,"Laredo, TX",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,July,"6,855"
730630,India,"Laredo, TX",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,August,"20,378"
730630,India,"Laredo, TX",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,September,"11,134"
730630,India,"Laredo, TX",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,October,"2,538"
730630,India,"Laredo, TX",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,November,806
730630,India,"Laredo, TX",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,December,0
730630,India,"Los Angeles, CA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,January,"327,350"
730630,India,"Los Angeles, CA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,February,"164,768"
730630,India,"Los Angeles, CA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,March,"619,598"
730630,India,"Los Angeles, CA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,April,"279,531"
730630,India,"Los Angeles, CA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,May,"18,580"
730630,India,"Los Angeles, CA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,June,"198,817"
730630,India,"Los Angeles, CA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,July,"20,820"
730630,India,"Los Angeles, CA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,August,0
730630,India,"Los Angeles, CA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,September,"125,476"
730630,India,"Los Angeles, CA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,October,"16,992"
730630,India,"Los Angeles, CA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,November,0
730630,India,"Los Angeles, CA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,December,"154,280"
730630,India,"Miami, FL",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,January,0
730630,India,"Miami, FL",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,February,0
730630,India,"Miami, FL",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,March,"818,764"
730630,India,"Miami, FL",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,April,"611,520"
730630,India,"Miami, FL",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,May,"939,392"
730630,India,"Miami, FL",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,June,"128,905"
730630,India,"Miami, FL",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,July,0
730630,India,"Miami, FL",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,August,"237,332"
730630,India,"Miami, FL",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,September,"127,223"
730630,India,"Miami, FL",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,October,"298,630"
730630,India,"Miami, FL",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,November,"88,172"
730630,India,"Miami, FL",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,December,0
730630,India,"New Orleans, LA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,January,0
730630,India,"New Orleans, LA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,February,0
730630,India,"New Orleans, LA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,March,0
730630,India,"New Orleans, LA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,April,0
730630,India,"New Orleans, LA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,May,0
730630,India,"New Orleans, LA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,June,0
730630,India,"New Orleans, LA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,July,0
730630,India,"New Orleans, LA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,August,0
730630,India,"New Orleans, LA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,September,"3,173"
730630,India,"New Orleans, LA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,October,0
730630,India,"New Orleans, LA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,November,0
730630,India,"New Orleans, LA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,December,0
730630,India,"New York, NY",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,January,"240,286"
730630,India,"New York, NY",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,February,"218,269"
730630,India,"New York, NY",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,March,"328,439"
730630,India,"New York, NY",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,April,"341,239"
730630,India,"New York, NY",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,May,"680,008"
730630,India,"New York, NY",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,June,"264,764"
730630,India,"New York, NY",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,July,"201,925"
730630,India,"New York, NY",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,August,"154,555"
730630,India,"New York, NY",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,September,"242,659"
730630,India,"New York, NY",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,October,"84,832"
730630,India,"New York, NY",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,November,"22,566"
730630,India,"New York, NY",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,December,"111,518"
730630,India,"Norfolk, VA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,January,0
730630,India,"Norfolk, VA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,February,0
730630,India,"Norfolk, VA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,March,0
730630,India,"Norfolk, VA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,April,0
730630,India,"Norfolk, VA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,May,"186,513"
730630,India,"Norfolk, VA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,June,0
730630,India,"Norfolk, VA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,July,0
730630,India,"Norfolk, VA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,August,0
730630,India,"Norfolk, VA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,September,"19,099"
730630,India,"Norfolk, VA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,October,0
730630,India,"Norfolk, VA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,November,0
730630,India,"Norfolk, VA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,December,0
730630,India,"Pembina, ND",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,January,0
730630,India,"Pembina, ND",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,February,0
730630,India,"Pembina, ND",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,March,0
730630,India,"Pembina, ND",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,April,0
730630,India,"Pembina, ND",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,May,0
730630,India,"Pembina, ND",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,June,0
730630,India,"Pembina, ND",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,July,"3,569"
730630,India,"Pembina, ND",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,August,0
730630,India,"Pembina, ND",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,September,0
730630,India,"Pembina, ND",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,October,0
730630,India,"Pembina, ND",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,November,0
730630,India,"Pembina, ND",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,December,0
730630,India,"Philadelphia, PA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,January,0
730630,India,"Philadelphia, PA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,February,0
730630,India,"Philadelphia, PA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,March,0
730630,India,"Philadelphia, PA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,April,0
730630,India,"Philadelphia, PA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,May,0
730630,India,"Philadelphia, PA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,June,0
730630,India,"Philadelphia, PA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,July,0
730630,India,"Philadelphia, PA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,August,0
730630,India,"Philadelphia, PA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,September,0
730630,India,"Philadelphia, PA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,October,0
730630,India,"Philadelphia, PA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,November,0
730630,India,"Philadelphia, PA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,December,"22,795"
730630,India,"San Francisco, CA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,January,0
730630,India,"San Francisco, CA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,February,0
730630,India,"San Francisco, CA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,March,"17,800"
730630,India,"San Francisco, CA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,April,"37,400"
730630,India,"San Francisco, CA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,May,"18,230"
730630,India,"San Francisco, CA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,June,"19,950"
730630,India,"San Francisco, CA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,July,0
730630,India,"San Francisco, CA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,August,"18,850"
730630,India,"San Francisco, CA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,September,0
730630,India,"San Francisco, CA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,October,0
730630,India,"San Francisco, CA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,November,0
730630,India,"San Francisco, CA",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,December,0
730630,India,"San Juan, PR",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,January,"76,575"
730630,India,"San Juan, PR",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,February,0
730630,India,"San Juan, PR",2022,kilograms,First Unit of Quantity,In Actual Units of Quantity,March,0
